2025-01-24 16:27:30.604 | INFO     | __main__:<module>:31 - Using environment: sandbox
2025-01-24 16:28:01.038 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:02.042 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:02.042 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:03.048 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:03.049 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:04.064 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:04.066 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:05.083 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:05.084 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:06.102 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:06.102 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:07.111 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:07.112 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:08.130 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:08.133 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:09.139 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:09.141 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:10.168 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:10.168 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:11.164 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:11.165 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:12.183 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:12.185 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:13.191 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:13.192 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:14.203 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:14.203 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:15.247 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:15.250 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:16.267 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:16.269 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:17.277 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:17.280 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:18.286 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:18.287 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:19.292 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:19.292 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:20.300 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:20.300 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:21.309 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:21.311 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:22.315 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:22.319 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:23.336 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:23.337 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:24.352 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:24.356 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:25.372 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:25.373 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:26.388 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:26.389 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:27.395 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:27.397 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:28.404 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:28.406 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:29.413 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:29.414 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:30.419 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:30.423 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:31.425 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:31.429 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:32.445 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:32.446 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:32.724 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:33.448 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:33.452 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:33.725 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:34.469 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:34.470 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:34.748 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:35.474 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:35.476 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:35.754 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:36.486 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:36.487 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:36.767 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:37.496 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:37.497 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:37.789 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:38.501 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:38.501 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:38.795 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:39.523 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:39.524 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:39.809 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:40.534 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:40.539 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:40.810 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:41.555 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:41.556 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:41.814 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:42.555 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:42.556 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:42.832 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:43.557 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:43.558 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:43.854 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:44.559 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:44.562 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:44.856 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:45.580 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:45.584 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:45.859 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:46.601 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:46.602 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:46.862 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:47.602 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:47.603 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:47.878 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:48.606 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:48.607 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:48.905 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:49.618 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:49.623 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:49.913 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:50.622 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:50.623 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:50.930 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:51.631 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:51.631 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:51.938 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:52.632 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:52.633 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:52.958 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:53.644 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:53.644 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:53.971 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:54.651 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:54.652 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:54.991 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:55.658 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:55.660 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:55.997 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:56.678 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:56.680 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:57.001 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:57.683 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:57.683 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:58.024 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:58.691 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
2025-01-24 16:28:58.692 | ERROR    | __main__:_message_handler:400 - Error handling message: list index out of range
2025-01-24 16:28:59.033 | ERROR    | __main__:_keepalive_loop:447 - Keepalive error: sent 1011 (internal error) keepalive ping timeout; no close frame received
2025-01-24 16:28:59.702 | DEBUG    | __main__:_message_handler:379 - Raw message received: {"type":"FEED_DATA","channel":3,"data":["Quote",["Quote","SPY"]]}
